UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Minas Gerais,Mulher,49,Branca,12,9000,1.698624932
Minas Gerais,Homem,49,Branca,16,3900,1.781378761
Minas Gerais,Mulher,64,Parda,12,4500,1.594505206
Minas Gerais,Mulher,37,Branca,16,3000,1.737410445
Minas Gerais,Homem,29,Parda,12,1200,1.767441847
Minas Gerais,Mulher,59,Parda,12,3400,1.753687801
Minas Gerais,Homem,57,Negra,12,1200,1.727339608
Minas Gerais,Homem,53,Parda,9,876,1.729552856
Minas Gerais,Homem,36,Branca,12,1100,1.71645478
Minas Gerais,Mulher,57,Parda,5,1300,1.775826142
Minas Gerais,Mulher,60,Branca,8,1500,1.787668183
Minas Gerais,Mulher,22,Parda,12,1087,1.724832305
Minas Gerais,Mulher,49,Branca,16,6000,1.644809643
Minas Gerais,Mulher,63,Branca,12,2300,1.730565391
Minas Gerais,Mulher,75,Branca,16,2500,1.737837122
Minas Gerais,Mulher,58,Branca,16,0,1.620259469
Minas Gerais,Mulher,30,Branca,16,8000,1.588915686
Minas Gerais,Mulher,48,Branca,16,14300,1.560851252
Minas Gerais,Homem,40,Branca,10,788,1.541859895
Minas Gerais,Mulher,33,Branca,16,3940,1.878061695
Minas Gerais,Mulher,50,Parda,16,3800,1.755216892
Minas Gerais,Mulher,33,Parda,1,1500,1.671335518
Minas Gerais,Mulher,55,Parda,16,3000,1.702402259
Minas Gerais,Mulher,39,Negra,9,1500,1.591177986
Minas Gerais,Mulher,36,Parda,12,5000,1.738000406
Minas Gerais,Homem,44,Branca,12,1300,1.722242975
Minas Gerais,Homem,63,Negra,12,1700,1.712034446
Minas Gerais,Mulher,31,Branca,16,5000,1.749315522
Minas Gerais,Mulher,45,Branca,12,5000,1.574336587
Minas Gerais,Mulher,49,Parda,11,1200,1.696601001
Minas Gerais,Homem,36,Branca,16,7000,1.919333637
Minas Gerais,Mulher,45,Branca,12,1200,1.658156567
Minas Gerais,Homem,50,Parda,7,840,1.817558341
Minas Gerais,Homem,46,Branca,16,3000,1.670276371
Minas Gerais,Homem,47,Negra,16,7000,1.64371649
Minas Gerais,Mulher,50,Branca,12,4000,1.589619656
Minas Gerais,Homem,50,Parda,13,788,1.718109805
Minas Gerais,Homem,47,Branca,7,788,1.668536119
Minas Gerais,Homem,50,Parda,7,200,1.701523226
Minas Gerais,Mulher,36,Negra,11,1450,1.625291349
Minas Gerais,Mulher,53,Branca,9,350,1.574664214
Minas Gerais,Mulher,44,Branca,16,9000,1.596318807
Minas Gerais,Mulher,46,Branca,16,10000,1.745666138
Minas Gerais,Homem,50,Branca,16,30000,1.602143962
Minas Gerais,Mulher,54,Branca,12,2200,1.70038009
Minas Gerais,Mulher,28,Parda,16,7000,1.589513557
Minas Gerais,Mulher,57,Branca,16,0,1.837518579
Minas Gerais,Mulher,58,Branca,16,1200,1.640279267
Minas Gerais,Homem,52,Branca,16,6000,1.729933662
Minas Gerais,Homem,39,Branca,9,788,1.854197058
Minas Gerais,Homem,47,Parda,5,400,1.663131754
Minas Gerais,Homem,46,Parda,5,520,1.667088083
Minas Gerais,Homem,57,Parda,8,1000,1.811671222
Minas Gerais,Homem,54,Parda,12,5500,1.663756264
Minas Gerais,Homem,60,Branca,12,500,1.793343154
Minas Gerais,Homem,65,Branca,9,5000,1.821043505
Minas Gerais,Homem,57,Branca,16,1140,1.672550635
Minas Gerais,Mulher,62,Branca,12,13500,1.801884097
Minas Gerais,Mulher,22,Parda,15,2300,1.793410714
Minas Gerais,Mulher,40,Branca,16,12000,1.674307499
Minas Gerais,Homem,48,Branca,13,1600,1.852915792
Minas Gerais,Homem,65,Branca,13,400,1.757396851
Minas Gerais,Homem,30,Branca,16,3900,1.784060284
Minas Gerais,Mulher,43,Branca,16,6500,1.723807725
Minas Gerais,Mulher,31,Branca,16,1800,1.563095526
Minas Gerais,Mulher,24,Negra,12,980,1.668941026
Minas Gerais,Mulher,65,Branca,16,0,1.633600346
Minas Gerais,Mulher,38,Parda,16,6000,1.678971603
Minas Gerais,Mulher,36,Parda,16,788,1.738561629
Minas Gerais,Mulher,46,Parda,16,11000,1.703490265
Minas Gerais,Mulher,63,Parda,16,10000,1.617392823
Minas Gerais,Mulher,28,Parda,5,850,1.737745877
Minas Gerais,Homem,37,Parda,5,980,1.639998101
Minas Gerais,Mulher,52,Negra,4,2000,1.802601826
Minas Gerais,Mulher,44,Parda,9,1000,1.758936535
Minas Gerais,Homem,30,Negra,12,1000,1.611175674
Minas Gerais,Mulher,27,Parda,8,1090,1.612098324
Minas Gerais,Mulher,41,Parda,1,800,1.740435015
Minas Gerais,Mulher,36,Parda,16,2200,1.771958015
Minas Gerais,Mulher,49,Branca,12,10000,1.668059471
Minas Gerais,Mulher,59,Branca,16,8000,1.678711029
Minas Gerais,Homem,48,Branca,16,15000,1.657118796
Minas Gerais,Mulher,61,Branca,16,1000,1.666290662
Minas Gerais,Homem,40,Parda,9,10000,1.835161406
Minas Gerais,Mulher,32,Branca,13,2300,1.732090045
Minas Gerais,Mulher,29,Parda,16,3000,1.811868876
Minas Gerais,Mulher,68,Parda,12,10000,1.625461615
Minas Gerais,Homem,43,Negra,13,1700,1.709594358
Minas Gerais,Mulher,60,Parda,12,1500,1.822198166
Minas Gerais,Mulher,39,Parda,12,1000,1.790201776
Minas Gerais,Homem,49,Parda,12,900,1.699763556
Minas Gerais,Homem,28,Parda,12,1000,1.606937696
Minas Gerais,Mulher,37,Branca,16,2500,1.722467379
Minas Gerais,Homem,56,Parda,12,900,1.632885564
Minas Gerais,Homem,57,Branca,13,788,1.796180246
Minas Gerais,Mulher,41,Branca,12,968,1.805773173
Minas Gerais,Homem,45,Parda,4,800,1.752962285
Minas Gerais,Homem,32,Parda,12,1600,1.870125152
Minas Gerais,Homem,24,Parda,8,973,1.810868984
Minas Gerais,Mulher,22,Branca,7,900,1.735178537
Minas Gerais,Mulher,44,Negra,5,1200,1.749687098
Minas Gerais,Mulher,49,Branca,9,1200,1.845265238
Minas Gerais,Mulher,53,Parda,1,1000,1.610841742
Minas Gerais,Mulher,31,Parda,12,700,1.670069885
Minas Gerais,Mulher,57,Parda,12,1000,1.664052885
Minas Gerais,Mulher,31,Negra,9,1100,1.673093698
Minas Gerais,Homem,52,Negra,5,788,1.495731531
Minas Gerais,Mulher,23,Negra,9,885,1.695060974
Minas Gerais,Mulher,28,Branca,7,2000,1.725752545
Minas Gerais,Homem,21,Parda,12,788,1.682692545
Minas Gerais,Homem,61,Negra,16,6000,1.70324691
Minas Gerais,Mulher,41,Parda,16,8000,1.756349584
Minas Gerais,Homem,42,Parda,16,4000,1.690266193
Minas Gerais,Homem,45,Parda,12,4000,1.740212938
Minas Gerais,Mulher,59,Parda,9,1000,1.748295756
Minas Gerais,Mulher,60,Branca,14,3800,1.640614454
Minas Gerais,Homem,41,Branca,12,1700,1.649224444
Minas Gerais,Mulher,60,Branca,16,5000,1.696509277
Minas Gerais,Homem,52,Branca,16,10000,1.725526831
Minas Gerais,Mulher,34,Parda,12,2900,1.826925866
Minas Gerais,Mulher,61,Branca,14,6000,1.733990025
Minas Gerais,Homem,29,Parda,16,4000,1.695889977
Minas Gerais,Homem,45,Branca,12,5000,1.615388761
Minas Gerais,Homem,42,Parda,16,5000,1.741216729
Minas Gerais,Mulher,48,Branca,16,10000,1.700942092
Minas Gerais,Homem,49,Branca,16,5000,1.629266683
Minas Gerais,Homem,73,Branca,16,2000,1.808061712
Minas Gerais,Mulher,54,Branca,12,2000,1.743624792
Minas Gerais,Mulher,34,Branca,16,2500,1.768602649
Minas Gerais,Homem,33,Branca,16,5000,1.81485232
Minas Gerais,Homem,57,Branca,12,3500,1.780479656
Minas Gerais,Mulher,29,Branca,12,3000,1.688033091
Minas Gerais,Mulher,56,Branca,13,4500,1.679061957
Minas Gerais,Mulher,52,Branca,9,1134,1.92945432
Minas Gerais,Mulher,32,Branca,16,10000,1.718766091
Minas Gerais,Mulher,71,Parda,16,1500,1.594139791
Minas Gerais,Homem,56,Negra,16,3000,1.802312249
Minas Gerais,Mulher,45,Parda,14,7000,1.713196933
Minas Gerais,Mulher,59,Branca,16,10000,1.748997155
Minas Gerais,Mulher,69,Negra,9,900,1.53265684
Minas Gerais,Mulher,63,Parda,16,5000,1.588710299
Minas Gerais,Mulher,34,Branca,16,5200,1.609497425
Minas Gerais,Mulher,30,Branca,14,2500,1.785280308
Minas Gerais,Mulher,68,Branca,12,7000,1.748590236
Minas Gerais,Mulher,64,Branca,12,6000,1.610802394
Minas Gerais,Homem,53,Parda,12,520,1.750415772
Minas Gerais,Mulher,47,Branca,16,10000,1.613784757
Minas Gerais,Mulher,41,Branca,16,28000,1.708348266
Minas Gerais,Mulher,68,Parda,16,12000,1.541962564
Minas Gerais,Mulher,44,Branca,16,5000,1.797134287
Minas Gerais,Homem,64,Parda,12,300,1.708187506
Minas Gerais,Mulher,58,Branca,5,1000,1.708711628
Minas Gerais,Mulher,53,Parda,12,1600,1.567710723
Minas Gerais,Mulher,60,Branca,16,1400,1.889750451
Minas Gerais,Mulher,33,Branca,15,3000,1.590270912
Minas Gerais,Homem,38,Parda,10,1000,1.834952848
Minas Gerais,Mulher,32,Branca,8,2000,1.647749715
Minas Gerais,Mulher,44,Parda,9,1500,1.685091607
Minas Gerais,Mulher,31,Parda,15,10000,1.612608308
Minas Gerais,Mulher,39,Negra,12,1100,1.773677451
Minas Gerais,Homem,42,Parda,9,1200,1.641279251
Minas Gerais,Mulher,23,Parda,12,800,1.669661371
Minas Gerais,Mulher,58,Parda,6,1500,1.714086053
Minas Gerais,Mulher,30,Negra,9,1100,1.702940763
Minas Gerais,Homem,55,Parda,7,300,1.705165193
Minas Gerais,Homem,36,Parda,12,1100,1.665862932
Minas Gerais,Homem,63,Parda,5,788,1.754076777
Minas Gerais,Homem,46,Negra,6,725,1.570513688
Minas Gerais,Homem,50,Parda,5,1200,1.805592614
Minas Gerais,Homem,42,Negra,9,800,1.769083316
Minas Gerais,Homem,40,Parda,6,950,1.587749768
Minas Gerais,Homem,39,Branca,1,788,1.945339728
Minas Gerais,Mulher,79,Parda,5,6600,1.65896124
Minas Gerais,Mulher,51,Branca,9,788,1.740133352
Minas Gerais,Homem,58,Parda,16,1800,1.67850657
Minas Gerais,Mulher,49,Branca,16,10000,1.747161931
Minas Gerais,Mulher,44,Parda,10,2000,1.609318169
Minas Gerais,Mulher,54,Branca,16,3500,1.693889742
Minas Gerais,Mulher,52,Branca,12,1500,1.645747169
Minas Gerais,Mulher,29,Branca,16,12000,1.85024465
Minas Gerais,Mulher,58,Branca,16,16000,1.787305563
Minas Gerais,Homem,57,Parda,16,3500,1.68118186
Minas Gerais,Mulher,62,Parda,12,1200,1.695778367
Minas Gerais,Mulher,56,Branca,12,5000,1.607501072
Minas Gerais,Mulher,54,Branca,16,2000,1.734379657
Minas Gerais,Mulher,72,Branca,9,10000,1.703831942
Minas Gerais,Mulher,35,Branca,16,8000,1.657111123
Minas Gerais,Mulher,40,Branca,16,17000,1.658895778
Minas Gerais,Mulher,42,Parda,16,10000,1.733213968
Minas Gerais,Homem,40,Branca,16,2000,1.7292199
Minas Gerais,Mulher,57,Parda,16,7000,1.611972934
Minas Gerais,Mulher,55,Parda,11,5000,1.601512427
Minas Gerais,Mulher,63,Parda,12,5000,1.756934211
Minas Gerais,Mulher,44,Branca,16,10000,1.746278078
Minas Gerais,Homem,38,Branca,16,2500,1.665780291
Minas Gerais,Homem,46,Parda,16,1840,1.573443318
Minas Gerais,Mulher,30,Branca,14,4000,1.635059279
Minas Gerais,Homem,51,Branca,14,3000,1.60980214
Minas Gerais,Mulher,34,Parda,16,5500,1.696074592
Minas Gerais,Homem,72,Branca,12,0,1.639301296
Minas Gerais,Mulher,52,Branca,9,3000,1.613559088
Minas Gerais,Homem,29,Parda,9,800,1.672414835
Minas Gerais,Homem,49,Parda,12,2000,1.663050498
Minas Gerais,Mulher,48,Branca,5,2200,1.703551344
Minas Gerais,Mulher,65,Branca,15,3500,1.727553699
Minas Gerais,Mulher,33,Negra,6,900,1.732880368
Minas Gerais,Homem,30,Parda,12,400,1.631792612
Minas Gerais,Mulher,38,Parda,12,1500,1.628419035
Minas Gerais,Homem,37,Negra,12,0,1.562978908
Minas Gerais,Homem,32,Parda,12,1400,1.679560869
Minas Gerais,Mulher,52,Parda,12,2400,1.790963155
Minas Gerais,Mulher,53,Branca,12,2000,1.746449984
Minas Gerais,Mulher,64,Parda,12,3000,1.62943317
Minas Gerais,Mulher,59,Branca,16,1850,1.610454575
Minas Gerais,Mulher,53,Branca,16,15000,1.735249208
Minas Gerais,Mulher,31,Parda,16,5500,1.779569385
Minas Gerais,Homem,48,Branca,16,4000,1.530041094
Minas Gerais,Homem,54,Parda,16,3750,1.701016728
Minas Gerais,Mulher,55,Branca,13,1800,1.632065413
Minas Gerais,Mulher,48,Branca,5,985,1.661030048
Minas Gerais,Homem,26,Parda,17,2000,1.680755461
Minas Gerais,Homem,50,Parda,1,912,1.701523439
Minas Gerais,Mulher,43,Parda,12,540,1.646312754
Minas Gerais,Homem,55,Parda,9,1500,1.705726102
Minas Gerais,Mulher,47,Parda,16,1200,1.727670089
Minas Gerais,Homem,37,Parda,1,250,1.740563418
Minas Gerais,Homem,58,Branca,4,1200,1.696815448
Minas Gerais,Mulher,41,Branca,12,1100,1.716648963
Minas Gerais,Homem,52,Negra,11,900,1.708911463
Minas Gerais,Mulher,34,Parda,12,1500,1.762959374
Minas Gerais,Mulher,49,Parda,16,12000,1.639336129
Minas Gerais,Mulher,64,Parda,6,0,1.79151409
Minas Gerais,Homem,27,Branca,9,1000,1.641624242
Minas Gerais,Mulher,35,Parda,5,3000,1.733563658
Minas Gerais,Mulher,41,Parda,12,1800,1.676868385
Minas Gerais,Mulher,42,Parda,11,1800,1.679439393
Minas Gerais,Homem,59,Parda,11,1080,1.690451698
Minas Gerais,Homem,47,Parda,12,1100,1.710595194
Minas Gerais,Mulher,58,Não Informado,12,10000,1.587621871
Minas Gerais,Mulher,25,Negra,12,2000,1.81696124
Minas Gerais,Mulher,24,Branca,9,2000,1.609860301
Minas Gerais,Mulher,43,Negra,8,1500,1.731044978
Minas Gerais,Mulher,54,Branca,12,3500,1.659199383
Minas Gerais,Mulher,64,Branca,16,8000,1.731338767
Minas Gerais,Mulher,70,Parda,5,1500,1.605012579
Minas Gerais,Homem,35,Branca,16,12000,1.660867509
Minas Gerais,Homem,29,Branca,16,4000,1.618746763
Minas Gerais,Homem,43,Branca,16,8000,1.680390729
Minas Gerais,Mulher,37,Branca,12,4000,1.495197306
Minas Gerais,Mulher,52,Branca,12,7200,1.667880814
Minas Gerais,Mulher,36,Branca,16,3200,1.701015886
Minas Gerais,Homem,46,Branca,12,900,1.553552434
Minas Gerais,Mulher,64,Parda,1,1400,1.418316517
Minas Gerais,Homem,34,Parda,12,900,1.706092524
Minas Gerais,Homem,47,Branca,12,2000,1.721986265
Minas Gerais,Mulher,52,Parda,9,800,1.578863372
Minas Gerais,Mulher,54,Negra,14,4000,1.652726453
Minas Gerais,Homem,30,Parda,9,900,1.821174849
Minas Gerais,Mulher,39,Branca,12,2500,1.898404421
Minas Gerais,Homem,74,Parda,3,0,1.688481438
Minas Gerais,Mulher,29,Branca,9,1300,1.722075974
Minas Gerais,Homem,25,Parda,10,900,1.653079015
Minas Gerais,Homem,38,Negra,12,1500,1.697358682
Minas Gerais,Homem,55,Negra,12,1088,1.794319504
Minas Gerais,Homem,36,Parda,12,980,1.722726538
Minas Gerais,Mulher,45,Parda,6,1800,1.738158961
Minas Gerais,Mulher,34,Branca,5,1800,1.725294088
Minas Gerais,Mulher,30,Parda,12,788,1.646210444
Minas Gerais,Mulher,33,Parda,6,1200,1.738814984
Minas Gerais,Homem,36,Negra,12,800,1.713794628
Minas Gerais,Homem,22,Parda,12,1800,1.614068049
Minas Gerais,Homem,37,Parda,12,1600,1.870629799
Minas Gerais,Homem,27,Negra,12,1300,1.719519669
Minas Gerais,Homem,33,Parda,9,1600,1.677386332
Minas Gerais,Homem,36,Parda,7,1300,1.757376308
Minas Gerais,Homem,35,Parda,12,1500,1.700940979
Minas Gerais,Homem,41,Negra,12,2100,1.630851714
Minas Gerais,Homem,34,Negra,15,1300,1.73238902
Minas Gerais,Mulher,60,Branca,1,800,1.617492095
Minas Gerais,Mulher,36,Negra,12,1500,1.686711274
Minas Gerais,Mulher,29,Negra,12,900,1.626620653
Minas Gerais,Homem,59,Parda,4,280,1.679178513
Minas Gerais,Mulher,46,Parda,6,788,1.58862665
Minas Gerais,Homem,57,Parda,9,1400,1.728481754
Minas Gerais,Mulher,46,Parda,16,4000,1.635582754
Minas Gerais,Homem,34,Parda,9,750,1.652383996
Minas Gerais,Homem,43,Negra,7,1000,1.596338768
Minas Gerais,Mulher,23,Parda,9,1300,1.727231802
Minas Gerais,Mulher,53,Parda,9,788,1.497132041
Minas Gerais,Mulher,58,Parda,9,2000,1.827613665
Minas Gerais,Homem,56,Parda,12,1300,1.809598068
Minas Gerais,Homem,40,Parda,9,1200,1.61733508
Minas Gerais,Homem,51,Parda,5,788,1.636379295
Minas Gerais,Mulher,55,Parda,9,5500,1.727239278
Minas Gerais,Mulher,43,Negra,6,1200,1.64977353
Minas Gerais,Mulher,61,Parda,5,1900,1.66618986
Minas Gerais,Mulher,34,Parda,12,3300,1.654654264
Minas Gerais,Homem,50,Parda,12,1000,1.531067899
Minas Gerais,Mulher,26,Parda,8,2000,1.700949309
Minas Gerais,Mulher,32,Parda,12,800,1.635124255
Minas Gerais,Homem,43,Branca,12,1300,1.532442064
Minas Gerais,Homem,51,Branca,16,3000,1.722122853
Minas Gerais,Homem,80,Parda,8,1000,1.68673839
Minas Gerais,Mulher,37,Branca,14,2000,1.694483482
Minas Gerais,Mulher,33,Branca,12,900,1.624698287
Minas Gerais,Mulher,33,Negra,11,3000,1.829796929
Minas Gerais,Homem,54,Branca,7,600,1.696573279
Minas Gerais,Mulher,38,Branca,9,2500,1.738760041
Minas Gerais,Mulher,47,Branca,12,1200,1.624123483
Minas Gerais,Mulher,52,Negra,11,9800,1.627401945
Minas Gerais,Mulher,27,Parda,6,2000,1.660199366
Minas Gerais,Homem,49,Branca,12,500,1.687317584
Minas Gerais,Mulher,56,Branca,12,2000,1.571009179
Minas Gerais,Mulher,31,Parda,12,1200,1.692937923
Minas Gerais,Mulher,49,Negra,16,1200,1.729068464
Minas Gerais,Mulher,75,Negra,16,3700,1.743027075
Minas Gerais,Homem,55,Branca,12,820,1.814581248
Minas Gerais,Mulher,54,Parda,12,1350,1.699473608
Minas Gerais,Homem,51,Branca,3,2500,1.700619377
Minas Gerais,Mulher,54,Parda,12,4600,1.748441566
Minas Gerais,Mulher,34,Parda,12,788,1.733612988
Minas Gerais,Mulher,88,Branca,15,9000,1.669538132
Minas Gerais,Mulher,45,Negra,15,2000,1.735642927
Minas Gerais,Mulher,57,Parda,2,1100,1.667007646
Minas Gerais,Mulher,59,Parda,12,1200,1.878043355
Minas Gerais,Mulher,24,Branca,13,1200,1.684381631
Minas Gerais,Mulher,26,Parda,16,3500,1.766425358
Minas Gerais,Mulher,61,Parda,16,5000,1.619162976
Minas Gerais,Homem,66,Branca,16,1800,1.70559219
Minas Gerais,Mulher,37,Parda,14,3000,1.752482662
Minas Gerais,Mulher,37,Branca,16,4500,1.724110736
Minas Gerais,Mulher,35,Parda,13,4000,1.724353423
Minas Gerais,Mulher,50,Branca,12,2500,1.739940599
Minas Gerais,Mulher,47,Branca,16,4000,1.672983267
Minas Gerais,Mulher,39,Negra,15,3300,1.683672857
Minas Gerais,Homem,63,Parda,9,1500,1.702161298
Minas Gerais,Mulher,77,Negra,3,850,1.721464662
Minas Gerais,Homem,44,Branca,16,2500,1.756924263
Minas Gerais,Homem,74,Parda,1,1200,1.774164867
Minas Gerais,Mulher,46,Parda,16,7500,1.689992919
Minas Gerais,Mulher,44,Branca,15,2400,1.749655279
Minas Gerais,Homem,54,Parda,15,2200,1.672501068
Minas Gerais,Mulher,60,Parda,12,2000,1.659807518
Minas Gerais,Homem,27,Branca,16,3100,1.620875247
Minas Gerais,Mulher,25,Parda,16,3000,1.738835809
Minas Gerais,Mulher,50,Branca,13,8000,1.55480216
Minas Gerais,Homem,66,Branca,5,200,1.795174126
Minas Gerais,Mulher,54,Branca,12,1200,1.652757959
Minas Gerais,Homem,61,Parda,11,160,1.69392803
Minas Gerais,Homem,39,Parda,12,1100,1.827993486
Minas Gerais,Mulher,47,Parda,1,4000,1.621778786
Minas Gerais,Mulher,56,Parda,6,2000,1.753354388
Minas Gerais,Mulher,61,Branca,6,4500,1.530143345
Minas Gerais,Mulher,24,Branca,16,3900,1.652211993
Minas Gerais,Homem,24,Parda,16,4200,1.713247773
Minas Gerais,Mulher,42,Parda,10,1200,1.622872921
Minas Gerais,Homem,26,Negra,14,1505,1.766382727
Minas Gerais,Homem,49,Branca,9,1500,1.710711556
Minas Gerais,Homem,50,Parda,16,1000,1.778826196
Minas Gerais,Mulher,45,Branca,16,7000,1.667741738
Minas Gerais,Mulher,40,Branca,12,1000,1.574897952
Minas Gerais,Homem,50,Parda,6,1000,1.711862404
Minas Gerais,Mulher,49,Branca,9,2000,1.661032053
Minas Gerais,Mulher,27,Parda,16,1000,1.705434852
Minas Gerais,Mulher,55,Negra,9,1000,1.581183008
Minas Gerais,Mulher,32,Branca,12,1400,1.701398674
Minas Gerais,Homem,45,Parda,12,880,1.624196525
Minas Gerais,Homem,60,Parda,9,788,1.732820132
Minas Gerais,Mulher,38,Negra,5,1500,1.666635705
Minas Gerais,Homem,40,Branca,12,3000,1.740260064
Minas Gerais,Homem,49,Parda,8,900,1.801354722
Minas Gerais,Homem,31,Parda,12,2000,1.721746861
Minas Gerais,Mulher,35,Branca,12,2000,1.69814105
Minas Gerais,Mulher,59,Negra,12,1500,1.712802034
Minas Gerais,Homem,73,Negra,3,700,1.776257842
Minas Gerais,Mulher,47,Parda,16,5000,1.560064847
Minas Gerais,Homem,56,Negra,9,500,1.61377173
Minas Gerais,Mulher,37,Parda,7,900,1.759831428
Minas Gerais,Homem,64,Branca,16,788,1.651594753
Minas Gerais,Mulher,60,Negra,3,1200,1.71486111
Minas Gerais,Mulher,41,Parda,5,1000,1.853090441
Minas Gerais,Homem,42,Parda,4,320,1.683228709
Minas Gerais,Mulher,44,Parda,12,1200,1.628247796
Minas Gerais,Mulher,63,Branca,2,150,1.478273958
Minas Gerais,Mulher,49,Branca,7,1400,1.673972884
Minas Gerais,Homem,55,Parda,3,300,1.746476808
Minas Gerais,Mulher,44,Branca,11,1200,1.605982918
Minas Gerais,Mulher,51,Parda,3,1500,1.716630366
Minas Gerais,Mulher,41,Negra,6,2000,1.60822052
Minas Gerais,Homem,46,Negra,5,788,1.725426161
Minas Gerais,Mulher,48,Negra,12,700,1.552852299
Minas Gerais,Mulher,62,Parda,16,1200,1.73085392
Minas Gerais,Homem,39,Parda,5,788,1.723096692
Minas Gerais,Mulher,65,Branca,4,500,1.767726687
Minas Gerais,Homem,49,Parda,11,70,1.683476003
Minas Gerais,Homem,40,Branca,9,1300,1.642304971
Minas Gerais,Mulher,40,Parda,11,1500,1.783159115
Minas Gerais,Homem,29,Parda,16,9000,1.674996347
Minas Gerais,Mulher,35,Branca,16,7880,1.849842547
Minas Gerais,Mulher,21,Branca,14,2000,1.717067768
Minas Gerais,Mulher,36,Branca,15,12500,1.687929012
Minas Gerais,Mulher,60,Branca,16,25000,1.663516576
Minas Gerais,Homem,37,Parda,16,9000,1.725635379
Minas Gerais,Mulher,37,Branca,16,4500,1.809959838
Minas Gerais,Homem,42,Branca,16,8150,1.528348338
Minas Gerais,Mulher,47,Branca,16,3500,1.810110323
Minas Gerais,Mulher,32,Branca,16,4000,1.938011484
Minas Gerais,Homem,38,Branca,16,15000,1.733102082
Minas Gerais,Homem,40,Branca,16,12000,1.680822646
Minas Gerais,Mulher,36,Branca,16,3500,1.636713832
Minas Gerais,Homem,31,Parda,12,788,1.742467401
Minas Gerais,Mulher,36,Parda,1,1200,1.653825387
Minas Gerais,Mulher,55,Negra,12,800,1.735569618
Minas Gerais,Homem,63,Branca,1,1200,1.604401348
Minas Gerais,Homem,33,Branca,12,1400,1.603996026
Minas Gerais,Homem,40,Negra,1,150,1.626953984
Minas Gerais,Mulher,37,Parda,12,1800,1.715683162
Minas Gerais,Mulher,29,Negra,5,800,1.633021235
Minas Gerais,Mulher,29,Branca,12,1830,1.712249064
Minas Gerais,Mulher,60,Negra,1,1000,1.522119114
Minas Gerais,Homem,46,Branca,1,1000,1.811210716
Minas Gerais,Mulher,56,Parda,5,1800,1.728021745
Minas Gerais,Mulher,49,Parda,9,1000,1.694107981
Minas Gerais,Mulher,45,Branca,16,10000,1.678552263
Minas Gerais,Homem,48,Branca,16,10000,1.693681685
Minas Gerais,Mulher,43,Branca,16,5000,1.6674621
Minas Gerais,Mulher,24,Branca,16,2170,1.645171544
Minas Gerais,Homem,27,Branca,16,3000,1.633551694
Minas Gerais,Homem,28,Branca,6,900,1.547834063
Minas Gerais,Mulher,50,Parda,16,8000,1.763567403
Minas Gerais,Homem,50,Branca,16,5000,1.780808933
Minas Gerais,Homem,44,Branca,16,30000,1.752885206
Minas Gerais,Homem,73,Branca,13,0,1.667473021
Minas Gerais,Mulher,59,Branca,16,9000,1.733597137
Minas Gerais,Homem,53,Branca,16,5000,1.615533389
Minas Gerais,Homem,45,Branca,16,5000,1.667909642
Minas Gerais,Mulher,27,Parda,16,5000,1.719583045
Minas Gerais,Mulher,51,Branca,16,6000,1.802652914
Minas Gerais,Mulher,41,Branca,16,4000,1.658861771
Minas Gerais,Homem,63,Branca,7,1000,1.703522316
Minas Gerais,Homem,45,Parda,16,2000,1.73437935
Minas Gerais,Mulher,33,Branca,16,3000,1.706488941
Minas Gerais,Mulher,49,Branca,16,5000,1.800573648
Minas Gerais,Homem,24,Branca,12,1500,1.570945316
Minas Gerais,Mulher,57,Parda,16,4000,1.585033572
Minas Gerais,Homem,31,Branca,15,900,1.817547247
Minas Gerais,Mulher,60,Branca,16,2100,1.725576901
Minas Gerais,Homem,50,Parda,16,3000,1.541416138
Minas Gerais,Mulher,43,Branca,16,2100,1.751085923
Minas Gerais,Homem,60,Branca,9,900,1.686309368
Minas Gerais,Mulher,65,Branca,9,900,1.715747511
Minas Gerais,Mulher,41,Parda,8,1077,1.671301289
Minas Gerais,Mulher,44,Parda,16,7000,1.683869602
Minas Gerais,Mulher,73,Parda,9,1700,1.735976686
Minas Gerais,Homem,78,Branca,16,2000,1.650837448
Minas Gerais,Mulher,37,Parda,16,7000,1.866323222
Minas Gerais,Mulher,39,Parda,14,8000,1.703543442
Minas Gerais,Homem,51,Branca,4,150,1.763929398
Minas Gerais,Mulher,30,Parda,15,4000,1.640687683
Minas Gerais,Mulher,59,Parda,12,1500,1.687060836
Minas Gerais,Mulher,23,Branca,12,1200,1.740688234
Minas Gerais,Mulher,52,Branca,12,6000,1.665782301
Minas Gerais,Mulher,52,Branca,12,3000,1.603877642
Minas Gerais,Mulher,42,Branca,12,2500,1.812776457
Minas Gerais,Homem,45,Parda,16,22000,1.616297687
Minas Gerais,Mulher,35,Parda,16,15000,1.744188889
Minas Gerais,Mulher,37,Branca,16,7000,1.659471535
Minas Gerais,Homem,66,Parda,7,2500,1.643003757
Minas Gerais,Mulher,58,Branca,16,10000,1.710269291
Minas Gerais,Mulher,48,Parda,16,12000,1.714626833
Minas Gerais,Mulher,59,Parda,16,28000,1.676058753
Minas Gerais,Mulher,32,Parda,16,10000,1.6235685
Minas Gerais,Mulher,55,Branca,16,10000,1.592579116
Minas Gerais,Mulher,49,Branca,16,10500,1.71382863
Minas Gerais,Mulher,72,Branca,9,750,1.621387131
